YAL017W	YJR059W	34.75	141	70	3	1186	1304	342	482	2e-15	79.7
YAL017W	YJL128C	25.09	279	170	13	1099	1355	363	624	2e-15	79.3
YAL017W	YPL140C	27.10	214	141	6	1095	1304	213	415	2e-15	78.6
YAL017W	YIL095W	30.00	180	104	7	1188	1348	115	291	4e-15	78.6
YAL017W	YKL116C	32.14	112	59	2	1210	1304	334	445	5e-15	77.4
YAL017W	YKL126W	25.78	256	168	8	1095	1342	346	587	1e-14	77.0
YAL017W	YOR061W	27.15	221	132	9	1092	1305	46	244	1e-14	75.1
YAL017W	YPL031C	26.36	220	126	5	1094	1298	5	203	1e-14	74.3
YAL017W	YGR092W	24.10	278	155	6	1070	1304	151	415	2e-14	75.9
YAL017W	YHR102W	25.35	217	147	5	1096	1310	23	226	4e-14	75.9
YAL017W	YMR104C	24.55	224	135	6	1095	1306	343	544	5e-14	74.7
YAL017W	YFL033C	28.73	181	117	4	1070	1250	770	938	5e-14	75.5
YAL017W	YNL020C	30.51	177	101	7	1188	1345	116	289	8e-14	73.9
YAL017W	YNR031C	23.20	306	165	9	1102	1355	1272	1559	8e-14	74.7
YAL017W	YPR111W	23.94	284	160	7	1064	1304	137	407	2e-13	72.4
YAL017W	YKL048C	36.29	124	58	6	1207	1309	236	359	3e-13	72.0
YAL017W	YBL016W	26.55	226	138	6	1094	1304	11	223	4e-13	70.5
YAL017W	YNL307C	26.84	231	130	7	1100	1312	39	248	5e-13	70.5
YAL017W	YJL106W	25.00	216	127	8	1117	1310	89	291	7e-13	70.9
YAL017W	YPR161C	26.03	242	131	8	1100	1313	64	285	8e-13	70.9
YAL017W	YGR040W	27.52	218	121	7	1102	1298	19	220	1e-12	68.9
YAL017W	YDL108W	27.49	211	133	6	1095	1300	6	201	3e-12	67.0
YAL017W	YDR283C	30.53	131	69	4	1192	1304	796	922	1e-11	67.8
YAL017W	YIL035C	25.66	152	99	5	1161	1306	130	273	1e-11	66.2
YAL017W	YLR113W	27.32	205	125	7	1099	1298	26	211	1e-11	66.2
YAL017W	YMR139W	27.07	229	139	10	1096	1312	39	251	2e-11	65.9
YAL017W	YLL019C	28.46	260	122	15	1096	1312	313	551	2e-11	66.6
YAL017W	YOR351C	25.35	288	145	12	1102	1342	168	432	2e-11	65.9
YAL017W	YJL165C	33.65	104	62	3	1205	1301	663	766	2e-11	66.2
YAL017W	YLR362W	32.14	112	67	3	1201	1304	547	657	3e-11	65.9
YAL017W	YHR030C	24.48	241	142	10	1096	1312	23	247	9e-11	63.9
YAL017W	YNL161W	25.00	156	106	3	1095	1250	351	495	4e-10	62.4
YAL017W	YBR160W	25.21	234	141	7	1092	1310	4	218	7e-10	59.7
YAL017W	YBR059C	33.06	124	64	5	1198	1304	147	268	1e-09	60.8
YAL017W	YDL079C	24.43	221	143	7	1102	1312	170	376	3e-09	58.9
YAL017W	YJL187C	23.85	218	143	8	1093	1298	441	647	4e-09	58.9
YAL017W	YDR247W	24.18	182	115	4	1146	1309	103	279	5e-09	58.2
YAL017W	YPL026C	25.54	184	116	3	1138	1304	96	275	5e-09	58.2
YAL017W	YPL042C	29.66	118	73	2	1191	1298	242	359	6e-09	58.2
YAL017W	YKL161C	27.21	147	93	4	1159	1294	80	223	1e-08	57.0
YAL017W	YGL180W	27.59	116	61	4	1211	1304	153	267	3e-08	56.2
YAL017W	YJL141C	23.53	221	130	9	1090	1294	363	560	4e-08	55.8
YAL017W	YBR097W	25.17	143	84	4	1191	1312	108	248	9e-08	54.7
YAL017W	YKL171W	30.00	170	87	9	1102	1254	455	609	3e-07	53.1
YAL017W	YFL029C	34.00	100	48	3	1211	1294	137	234	1e-06	50.1
YAL017W	YPR106W	23.40	141	93	5	1210	1337	260	398	2e-06	49.7
YAL017W	YOL128C	24.47	237	150	9	1100	1325	45	263	3e-06	48.9
YAL017W	YHR079C	25.24	206	108	7	1097	1275	675	861	3e-05	46.6
YAL018C	YOL048C	29.73	259	161	7	53	291	70	327	4e-25	  102
YAL018C	YOL047C	24.64	276	177	10	42	294	46	313	1e-06	47.8
YAL019W	YOR290C	36.85	540	268	15	571	1102	766	1240	1e-84	  301
YAL019W	YOR304W	35.73	529	263	13	572	1097	184	638	7e-81	  286
YAL019W	YIL126W	35.40	531	279	14	571	1097	469	939	3e-78	  280
YAL019W	YER164W	33.96	536	276	13	572	1097	376	843	4e-73	  265
YAL019W	YPL082C	34.66	577	296	20	560	1103	1258	1786	2e-71	  260
YAL019W	YBR245C	33.33	540	273	15	572	1103	196	656	3e-68	  248
YAL019W	YFR038W	33.70	454	267	13	406	846	73	505	1e-55	  207
YAL019W	YFR038W	40.40	151	88	2	948	1097	602	751	6e-23	  103
YAL019W	YDR334W	37.84	333	171	8	563	881	689	999	2e-54	  206
YAL019W	YDR334W	39.20	176	97	3	926	1100	1230	1396	1e-31	  132
YAL019W	YGL163C	30.24	539	303	12	592	1109	330	816	8e-53	  198
YAL019W	YGL150C	37.88	330	185	8	562	881	698	1017	9e-53	  201
YAL019W	YGL150C	40.00	150	88	1	954	1101	1301	1450	3e-28	  121
YAL019W	YBR073W	31.78	535	265	17	592	1092	341	809	4e-51	  194
YAL019W	YBR114W	26.56	610	329	24	570	1090	182	761	2e-38	  152
YAL019W	YJR035W	40.32	186	98	6	929	1104	627	809	5e-29	  123
YAL019W	YJR035W	28.80	309	162	7	572	830	297	597	6e-29	  123
YAL019W	YOR191W	42.40	125	71	1	967	1090	1462	1586	2e-24	  108
YAL019W	YOR191W	26.50	366	199	16	566	880	934	1280	3e-18	89.0
YAL019W	YLR032W	36.81	163	94	5	947	1101	992	1153	3e-18	89.0
YAL019W	YLR032W	27.17	346	168	16	594	881	529	848	2e-12	69.7
YAL019W	YLR247C	25.49	153	103	4	938	1083	1346	1494	8e-08	54.7
YAL019W	YLR247C	25.64	195	104	8	594	748	388	581	1e-07	53.9
YAL021C	YOL042W	25.66	378	230	14	484	828	4	363	6e-27	  112
YAL021C	YMR285C	25.42	240	136	8	495	716	102	316	2e-11	65.5
YAL021C	YOR353C	33.83	133	76	5	361	486	70	197	1e-07	53.5
YAL021C	YJL005W	31.06	132	84	2	322	448	846	975	7e-06	47.8
YAL021C	YJL005W	28.77	146	50	6	325	436	1171	1296	5e-05	45.1
YAL023C	YOR321W	66.99	727	233	4	33	755	25	748	0.0	 1044
YAL023C	YGR199W	44.81	770	397	10	1	754	1	758	0.0	  679
YAL023C	YDL095W	34.64	713	435	17	53	752	34	728	3e-114	  366
YAL023C	YDL093W	31.57	700	435	18	69	752	53	724	1e-95	  315
YAL023C	YJR143C	30.26	704	430	20	70	734	58	739	1e-80	  274
YAL023C	YDR307W	25.39	386	248	14	184	548	135	501	1e-17	85.5
YAL024C	YLR310C	29.44	180	112	4	1190	1367	1301	1467	3e-13	72.8
YAL026C	YDR093W	37.24	1093	571	23	263	1257	409	1484	0.0	  671
YAL026C	YDR093W	34.69	98	64	0	198	295	229	326	8e-09	58.2
YAL026C	YER166W	38.12	1044	548	20	294	1251	393	1424	0.0	  669
YAL026C	YER166W	26.97	178	109	3	118	295	132	288	5e-10	62.4
YAL026C	YIL048W	30.93	1067	654	21	183	1240	155	1147	8e-136	  447
YAL026C	YMR162C	37.24	537	300	15	724	1243	998	1514	2e-96	  339
YAL026C	YMR162C	31.71	533	278	13	132	586	68	592	1e-67	  249
YAL026C	YMR162C	35.03	157	77	4	626	770	731	874	2e-18	90.1
YAL026C	YGL006W	21.11	796	472	27	254	983	164	869	1e-16	84.0
YAL026C	YOR291W	25.96	389	223	17	697	1048	933	1293	1e-11	67.4
YAL026C	YEL031W	22.22	693	406	29	294	971	259	833	3e-11	66.2
YAL026C	YDR039C	21.65	813	469	37	248	996	91	799	2e-10	63.2
YAL026C	YDR038C	21.63	809	466	37	248	992	91	795	2e-10	63.2
YAL026C	YDR040C	21.65	813	469	37	248	996	91	799	2e-10	63.2
YAL026C	YGL167C	23.44	448	247	19	541	983	352	708	5e-09	58.5
YAL028W	YOR324C	36.00	175	110	2	354	527	425	598	2e-24	  105
YAL029C	YOR326W	50.10	1511	654	20	1	1420	1	1502	0.0	 1406
YAL029C	YHR023W	38.49	834	461	17	9	811	13	825	6e-152	  509
YAL029C	YKL129C	36.96	763	405	19	75	815	40	748	2e-128	  432
YAL029C	YMR109W	35.77	766	410	18	75	815	40	748	4e-127	  427
YAL030W	YOR327C	76.72	116	26	1	1	116	1	115	1e-47	  150
YAL030W	YLR093C	35.71	70	45	0	35	104	174	243	3e-10	53.9
YAL034C	YOR338W	42.04	421	176	11	1	414	5	364	3e-86	  269
YAL035W	YOL023W	31.77	277	139	10	394	666	134	364	8e-25	  108
YAL035W	YLR289W	32.33	133	75	3	410	533	51	177	5e-08	54.7
YAL035W	YNL163C	30.26	152	78	5	406	535	16	161	3e-06	49.3
YAL035W	YLR069C	27.21	147	72	4	410	535	75	207	3e-05	45.8
YAL036C	YGR173W	51.09	368	176	4	5	370	4	369	2e-125	  368
YAL036C	YHR168W	29.25	106	71	2	65	166	339	444	3e-09	56.2
YAL036C	YPL093W	33.73	83	51	2	72	150	174	256	6e-07	49.3
YAL037W	YOR342C	25.79	252	149	8	17	236	14	259	5e-12	63.2
YAL038W	YOR347C	70.94	499	145	0	2	500	4	502	0.0	  733
YAL039C	YKL087C	31.53	222	106	9	41	255	40	222	4e-21	87.8
YAL040C	YGR109C	29.00	100	70	1	70	168	117	216	3e-07	50.4
YAL040C	YMR199W	21.67	180	115	4	62	217	27	204	5e-07	50.4
YAL040C	YLR210W	25.74	136	97	2	70	205	204	335	4e-06	47.4
YAL040C	YPL256C	21.67	180	115	4	62	217	29	206	4e-06	47.4
YAL040C	YPR120C	23.57	140	102	3	68	205	157	293	1e-05	45.8
YAL040C	YDL155W	24.47	94	69	1	71	164	166	257	1e-05	45.4
YAL041W	YLR371W	23.64	220	137	7	274	472	655	864	4e-08	55.1
YAL041W	YGR070W	24.17	211	129	6	283	472	469	669	4e-07	51.6
YAL042W	YML067C	22.34	367	202	15	6	368	4	291	6e-12	64.3
YAL044W-A	YAL046C	40.91	44	23	1	57	100	68	108	8e-05	37.0
YAL046C	YAL044W-A	40.91	44	23	1	68	108	57	100	8e-05	37.0
YAL051W	YOR363C	40.67	1040	524	15	50	1045	6	996	0.0	  754
YAL051W	YLL054C	21.45	550	384	16	350	881	243	762	1e-17	86.3
YAL051W	YCR106W	28.34	247	154	7	300	546	189	412	2e-14	75.9
YAL051W	YKR064W	50.91	55	22	3	51	101	4	57	5e-08	55.1
YAL051W	YLR256W	36.27	102	49	4	35	133	32	120	6e-08	55.1
YAL051W	YDR303C	51.22	41	18	2	65	103	13	53	8e-06	47.8
YAL051W	YOR162C	33.85	65	38	2	32	95	24	84	2e-05	46.6
YAL051W	YMR280C	34.55	55	31	1	39	93	48	97	2e-05	46.6
YAL051W	YPL248C	26.27	118	69	3	65	164	10	127	3e-05	46.2
YAL051W	YKL038W	40.74	54	28	2	57	108	38	89	3e-05	45.8
YAL051W	YBR240C	43.59	39	22	0	59	97	23	61	4e-05	45.1
YAL051W	YHR178W	30.97	113	71	4	58	167	14	122	4e-05	45.4
YAL053W	YOR365C	46.83	647	337	4	34	676	56	699	0.0	  595
YAL053W	YPL221W	36.73	776	428	17	10	771	9	735	7e-161	  489
YAL053W	YGL139W	34.84	752	459	11	34	782	28	751	7e-157	  478
YAL054C	YLR153C	58.14	645	258	4	73	712	37	674	0.0	  784
YAL054C	YBR222C	22.95	562	353	21	158	689	26	537	9e-22	97.8
YAL054C	YBR115C	19.76	572	377	16	163	676	269	816	8e-07	50.4
YAL056W	YOR371C	35.44	917	445	24	47	877	39	894	1e-168	  515
YAL060W	YAL061W	51.44	383	185	1	1	382	1	383	6e-147	  425
YAL060W	YDL246C	29.03	372	227	10	8	373	13	353	4e-39	  143
YAL060W	YJR159W	28.76	372	228	10	8	373	13	353	2e-38	  141
YAL060W	YLR070C	25.27	376	246	9	2	373	8	352	6e-32	  123
YAL060W	YDL168W	27.60	308	164	11	1	280	13	289	9e-19	85.1
YAL060W	YMR318C	29.47	285	153	11	21	292	28	277	7e-16	76.3
YAL060W	YMR083W	27.85	237	137	10	6	238	40	246	3e-12	65.5
YAL060W	YCR105W	29.62	287	149	14	21	291	28	277	8e-12	63.9
YAL060W	YMR303C	25.73	241	146	9	2	238	8	219	1e-11	63.2
YAL060W	YOL086C	24.83	286	177	12	6	286	13	265	4e-11	62.0
YAL060W	YBR145W	24.48	241	149	8	2	238	11	222	3e-08	52.8
YAL061W	YAL060W	51.44	383	185	1	1	383	1	382	7e-147	  425
YAL061W	YLR070C	30.75	348	212	9	10	356	16	335	5e-39	  144
YAL061W	YDL246C	26.58	365	227	8	18	376	27	356	3e-36	  135
YAL061W	YJR159W	26.58	365	227	8	18	376	27	356	3e-36	  135
YAL061W	YDL168W	24.40	291	164	10	18	280	26	288	4e-12	65.1
YAL061W	YMR083W	26.47	238	139	10	6	238	40	246	6e-10	58.5
YAL061W	YMR303C	26.27	217	128	8	26	238	31	219	3e-09	56.2
YAL061W	YBR145W	23.42	316	205	10	26	336	34	317	4e-09	55.8
YAL061W	YMR318C	24.48	286	181	11	20	299	27	283	4e-08	52.8
YAL061W	YOL086C	24.66	296	180	12	9	293	8	271	1e-07	51.6
YAL061W	YCR105W	27.65	170	77	9	19	170	19	160	3e-06	46.6
YAL062W	YOR375C	86.84	456	58	1	3	458	2	455	0.0	  822
YAL063C	YAR050W	89.46	901	50	1	1	856	1	901	0.0	 1290
YAL063C	YAR050W	90.03	341	18	2	992	1323	1205	1538	1e-141	  471
YAL063C	YHR211W	79.94	633	127	0	1	633	1	633	0.0	  896
YAL063C	YHR211W	92.60	338	16	1	986	1323	748	1076	3e-152	  489
YAL063C	YKR102W	60.75	293	93	3	1	271	1	293	2e-120	  404
YAL063C	YKR102W	54.65	258	87	3	1082	1323	927	1170	6e-56	  211
YAL063C	YHR213W	83.80	179	29	0	140	318	1	179	5e-94	  300
YAL063C	YHR213W	87.50	32	4	0	827	858	148	179	3e-09	56.6
YAL063C	YHR213W	84.85	33	5	0	557	589	148	180	3e-08	53.5
YAL063C	YHR213W	84.85	33	5	0	602	634	148	180	3e-08	53.5
YAL063C	YHR213W	84.85	33	5	0	647	679	148	180	3e-08	53.5
YAL063C	YHR213W	81.82	33	6	0	377	409	148	180	8e-08	52.4
YAL063C	YHR213W	81.82	33	6	0	422	454	148	180	8e-08	52.4
YAL063C	YHR213W	81.82	33	6	0	467	499	148	180	8e-08	52.4
YAL063C	YHR213W	81.82	33	6	0	512	544	148	180	1e-07	51.6
YAL063C	YHR213W	81.82	33	6	0	692	724	148	180	1e-07	51.6
YAL063C	YHR213W	86.67	30	4	0	737	766	148	177	4e-07	50.1
YAL063C	YAL064C-A	82.35	119	21	0	140	258	1	119	2e-65	  218
YAL063C	YAL065C	88.19	127	15	0	1196	1322	1	127	4e-58	  197
YAL063C	YFL051C	44.44	153	76	3	1	145	1	152	5e-32	  123
YAL063C	YHR212W-A	64.52	62	21	1	5	66	4	64	3e-17	77.8
YAL063C	YLR110C	61.90	63	23	1	1012	1074	24	85	2e-13	68.9
YAL063C	YLR110C	52.33	86	35	2	1139	1224	28	107	2e-12	65.5
YAL063C	YLR110C	57.41	54	23	0	1090	1143	30	83	7e-12	63.9
YAL063C	YCR089W	60.61	33	13	0	1108	1140	437	469	9e-05	45.1
YAL064C-A	YHR213W	87.50	120	15	0	1	120	1	120	2e-74	  221
YAL064C-A	YHR211W	84.03	119	19	0	1	119	140	258	3e-67	  218
YAL064C-A	YAL063C	82.35	119	21	0	1	119	140	258	7e-65	  213
YAL064C-A	YAR050W	82.35	119	21	0	1	119	140	258	3e-64	  211
YAL064C-A	YKR102W	74.17	120	31	0	1	120	162	281	8e-58	  192
YAL065C	YAL063C	88.19	127	15	0	1	127	1196	1322	5e-59	  196
YAL065C	YAR050W	77.94	136	21	1	1	127	1402	1537	4e-51	  174
YAL065C	YHR211W	78.74	127	18	1	1	127	958	1075	2e-49	  169
YAL065C	YKR102W	65.71	70	24	0	58	127	1100	1169	7e-22	90.5
YAL067C	YGR065C	39.75	561	330	4	26	579	14	573	4e-146	  437
YAL067C	YCR028C	30.07	419	275	6	125	532	23	434	3e-61	  212
YAL067C	YLR004C	22.10	525	359	22	63	566	5	500	2e-21	95.9
YAL067C	YGR260W	21.91	461	328	12	128	579	81	518	2e-17	83.6
YAL067C	YJR152W	19.96	486	346	12	124	591	70	530	2e-17	83.6
YAL067C	YIL166C	23.26	533	355	23	61	567	12	516	1e-16	81.3
YAL067C	YLL055W	21.11	450	333	10	124	565	44	479	7e-09	56.2
YAL067C	YOL163W	24.05	158	102	6	212	358	2	152	2e-05	43.5
YAL067W-A	YGL260W	100.00	36	0	0	6	41	41	76	6e-20	76.3
YAL067W-A	YNR075C-A	73.33	30	8	0	1	30	1	30	1e-08	45.8
YAL068C	YGL261C	100.00	121	0	0	1	121	1	121	1e-84	  244
YAL068C	YJL223C	99.17	121	1	0	1	121	1	121	3e-84	  243
YAL068C	YIL176C	99.17	121	1	0	1	121	1	121	3e-84	  243
YAL068C	YHL046C	99.17	121	1	0	1	121	1	121	6e-84	  243
YAL068C	YLR461W	98.35	121	2	0	1	121	1	121	1e-83	  242
YAL068C	YNR076W	98.35	121	2	0	1	121	1	121	2e-83	  241
YAL068C	YLL064C	98.35	121	2	0	1	121	1	121	2e-83	  241
YAL068C	YGR294W	98.35	121	2	0	1	121	1	121	3e-83	  241
YAL068C	YEL049W	98.35	121	2	0	1	121	1	121	3e-83	  241
YAL068C	YDR542W	99.17	121	1	0	1	121	1	121	3e-83	  241
YAL068C	YBR301W	97.52	121	3	0	1	121	1	121	1e-82	  239
YAL068C	YOL161C	96.69	121	4	0	1	121	1	121	5e-82	  238
YAL068C	YKL224C	86.29	124	14	1	1	121	1	124	3e-65	  195
YAL068C	YFL020C	91.06	123	9	1	1	121	1	123	5e-65	  195
YAL068C	YLR037C	86.67	120	13	1	1	117	1	120	8e-64	  192
YAL068C	YMR325W	86.67	120	13	1	1	117	1	120	3e-63	  190
YAL068C	YPL282C	86.67	120	13	1	1	117	41	160	5e-63	  191
YAL068C	YOR394W	86.67	120	13	1	1	117	41	160	5e-63	  191
YAL068C	YLL025W	86.67	120	13	1	1	117	1	120	8e-63	  189
YAL068C	YIR041W	85.83	120	14	1	1	117	1	120	8e-63	  189
YAL068C	YCR104W	86.67	120	13	1	1	117	1	120	1e-62	  189
YAL068C	YJR151C	80.00	90	18	0	28	117	30	119	2e-48	  166
YAL068C	YJR150C	72.16	97	27	0	21	117	23	119	6e-45	  149
YAL068C	YBL108C-A	100.00	43	0	0	79	121	1	43	7e-25	89.7
YAL068C	YAR020C	89.09	55	4	1	1	53	1	55	7e-16	66.6
YAL068C	YBR067C	29.82	114	69	3	2	110	1	108	2e-09	51.2
YAL068C	YER011W	29.35	92	54	2	26	108	19	108	4e-09	50.8
YAL068C	YIL011W	32.61	92	55	2	30	115	26	116	1e-08	50.1
YAL068C	YOR010C	27.66	94	57	2	26	110	19	110	5e-07	44.7
YAL068C	YOR009W	30.77	91	51	4	26	106	19	107	8e-06	41.6
YAR002C-A	YGL002W	55.19	212	95	0	9	220	6	217	3e-88	  261
YAR002C-A	YHR110W	36.92	214	127	3	9	220	6	213	8e-45	  150
YAR002C-A	YGL200C	26.21	206	134	7	9	213	9	197	2e-11	58.9
YAR002C-A	YML012W	24.11	141	97	4	87	220	75	212	6e-05	40.8
YAR003W	YCR057C	20.29	340	227	12	28	343	98	417	3e-08	53.5
YAR003W	YNL006W	24.38	283	153	12	52	316	57	296	4e-08	52.8
YAR003W	YBR175W	32.91	79	49	2	24	102	11	85	2e-07	50.4
YAR003W	YBR198C	36.14	83	48	3	30	112	613	690	3e-07	50.4
YAR003W	YML102W	50.00	44	19	1	50	93	354	394	2e-06	47.4
YAR003W	YBL008W	26.70	176	94	6	5	168	68	220	6e-06	46.6
YAR003W	YCR072C	32.00	100	61	4	4	100	119	214	7e-06	46.2
YAR003W	YCR072C	23.88	134	66	5	8	130	394	502	6e-05	43.1
YAR003W	YCR084C	30.67	75	46	2	27	101	446	514	3e-05	43.9
YAR009C	YPR137C-B	98.36	1157	16	1	44	1197	600	1756	0.0	 2358
YAR009C	YPL257W-B	98.53	1157	14	1	44	1197	600	1756	0.0	 2358
YAR009C	YGR038C-B	98.18	1157	18	1	44	1197	600	1756	0.0	 2358
YAR009C	YLR157C-B	98.53	1157	14	1	44	1197	600	1756	0.0	 2357
YAR009C	YOL103W-B	98.44	1157	15	1	44	1197	600	1756	0.0	 2357
YAR009C	YER138C	98.44	1157	15	1	44	1197	600	1756	0.0	 2357
YAR009C	YJR027W	98.53	1157	14	1	44	1197	600	1756	0.0	 2356
YAR009C	YML039W	98.36	1157	16	1	44	1197	600	1756	0.0	 2352
YAR009C	YDR098C-B	98.10	1157	19	1	44	1197	600	1756	0.0	 2352
YAR009C	YDR316W-B	97.93	1157	21	1	44	1197	600	1756	0.0	 2345
YAR009C	YPR158W-B	97.93	1158	20	2	44	1197	600	1757	0.0	 2343
YAR009C	YML045W	97.75	1157	23	1	44	1197	600	1756	0.0	 2341
YAR009C	YDR210C-D	97.75	1157	23	1	44	1197	600	1756	0.0	 2341
YAR009C	YDR365W-B	97.06	1157	31	1	44	1197	600	1756	0.0	 2332
YAR009C	YLR227W-B	97.15	1157	30	1	44	1197	600	1756	0.0	 2326
YAR009C	YPR158C-D	96.80	1157	34	1	44	1197	600	1756	0.0	 2314
